1,391826,2001,164148.616655325,85.2526931762695;0,413934,2002,87351.3059053903,84.2861785888672;1,409577,2003,26696.7051519417,77.294189453125;0,430754,2004,133145.504856531,88.3270721435547;1,423223,2005,1934480.2020637,87.4808502197266;1,427388,2006,75249.0033003621,83.35107421875;1,430531,2007,35934.8628736567,79.9388427734375;1,432776,2008,3073.03319637301,75.3761291503906;1,445124,2009,62090.0212237483,82.6555099487305;1,444873,2010,257347.208892944,87.9476089477539;1,441140,2011,89516.8526743195,85.1003875732422;1,441616,2012,74756.5269724514,84.0426025390625;1,438388,2013,77796.5793149485,84.2058792114258;1,421938,2014,202931.976862825,87.7202224731445
1,390174,2001,27169.3144954747,77.0780410766602;1,401971,2002,41928.8280645578,78.9611206054687;0,422494,2003,24576.0325219547,82.7781982421875;0,429958,2004,25178.2502096819,82.8432693481445;0,436235,2005,81538.3026994413,84.1259765625;0,441418,2006,87885.7782175662,86.6044692993164;1,429952,2007,24230.656961851,77.4985198974609;0,451200,2008,120625.528817581,88.2015686035156;0,461271,2009,37809.1158165347,85.1435165405273;0,461389,2010,68484.8765379208,86.4650650024414;1,441432,2011,157018.505760366,85.730224609375;0,459797,2012,27244.059188678,84.8555068969727;0,457526,2013,48422.1917148423,86.7962493896484;1,421317,2014,59802.1715684968,83.9447250366211
1,390887,2001,46809.4868568479,78.6806335449219;1,403085,2002,154204.122032908,83.7053756713867;0,422750,2003,45172.6569862058,84.1769180297852;0,430011,2004,27227.9707945113,83.5021286010742;1,421561,2005,33662.0523604996,78.6755218505859;0,441231,2006,68106.7931729222,85.8288269042969;1,429172,2007,10944.4252876347,76.2860412597656;1,435887,2008,74330.6425199988,83.7380981445312;0,461536,2009,62554.7661482132,86.4586029052734;1,441045,2010,2882.58750449817,75.4205627441406;1,437087,2011,315.707931607063,73.1810455322266;1,441351,2012,51201.4226613024,83.0114135742187;0,457408,2013,34468.5128797463,84.8942947387695;1,419782,2014,22432.6336840892,78.8779449462891
1,390870,2001,44339.9206709397,79.3152389526367;0,413898,2002,80536.9446654874,85.2493896484375;0,422788,2003,47564.947531637,84.1303558349609;1,417755,2004,117164.78009585,84.0358505249023;1,421064,2005,23101.4061080371,77.3870544433594;0,441544,2006,111909.062112154,87.6703491210937;0,445629,2007,62335.6063428192,86.1409225463867;1,436051,2008,80730.1290972197,83.7213897705078;1,445892,2009,223522.285773055,87.7214279174805;0,461808,2010,205554.7519514,89.1277618408203;0,459729,2011,68571.1609783357,86.9724349975586;1,438813,2012,4784.35623197154,75.8147430419922;0,457929,2013,83012.5418907486,88.7105255126953;0,440511,2014,48710.1307925591,86.709358215332
1,389825,2001,16668.0350340625,75.8101577758789;1,401028,2002,19468.0865643502,75.75;0,420922,2003,2180.08814337516,80.4086151123047;0,430570,2004,83363.2244035383,86.4836578369141;1,422381,2005,65969.7662572764,81.2695236206055;0,440516,2006,15108.0464987318,81.6961288452148;1,431749,2007,122556.415962856,85.233528137207;1,436271,2008,110262.10960673,85.7669219970703;0,461357,2009,42487.7136669046,85.1746978759766;1,443733,2010,47232.5057177501,81.1453399658203;0,459376,2011,43733.9331183166,86.4876480102539;1,442074,2012,124353.835651033,84.6914978027344;1,437658,2013,39785.0474789657,80.293830871582;1,420493,2014,33077.9062473241,79.6381759643555
1,390177,2001,25916.6952788018,76.5431747436523;0,412281,2002,4176.95680877614,80.9033432006836;0,423098,2003,108869.6045847,84.7586059570312;0,430716,2004,102826.513660024,86.0671157836914;0,436517,2005,181945.433002515,87.1826782226562;0,440942,2006,25826.3423925141,83.6013259887695;0,444624,2007,10067.1485267552,83.306282043457;1,435936,2008,69771.9841572851,82.7753753662109;1,444799,2009,46092.721986966,81.1923828125;0,460192,2010,8381.73471987894,82.5676956176758;0,460037,2011,120787.337890368,89.0099792480469;1,442052,2012,114807.13763692,85.2136535644531;1,437705,2013,37502.8777400445,79.9789047241211;0,439785,2014,11891.3959808889,82.182258605957
1,390595,2001,38199.6442080412,78.0230712890625;0,411159,2002,541.306944700122,79.4106216430664;0,423132,2003,99493.0989863194,84.3678970336914;0,430461,2004,64906.6799062463,84.7408294677734;0,434236,2005,2003.2932033852,81.3519058227539;0,441407,2006,79133.1767269079,85.5490646362305;1,429190,2007,9445.19792507853,76.7003936767578;0,449937,2008,11419.2662798239,82.7922134399414;0,461154,2009,28127.194429083,83.8220062255859;0,461125,2010,36833.6455504079,84.9707489013672;1,441189,2011,102199.288863175,84.8402328491211;1,441588,2012,65254.5870758812,83.7011184692383;0,457269,2013,24622.633443823,84.2118453979492;1,421898,2014,169247.931354276,87.5872573852539
0,400977,2001,101693.545986807,86.3892517089844;1,403055,2002,186972.572759569,85.1618804931641;1,409771,2003,30314.4671176495,77.7747497558594;0,430860,2004,265337.620922537,88.727912902832;0,435937,2005,45210.8346841679,84.5274429321289;0,439182,2006,1889.00003890627,80.9201202392578;1,431485,2007,83294.7333690871,84.9338684082031;0,450946,2008,87437.9028236009,86.9694595336914;1,445377,2009,84114.2537705282,84.1601028442383;1,442819,2010,22838.2129517164,76.925163269043;1,440166,2011,34781.0473132223,79.2413482666016;0,460098,2012,44259.5476186728,86.5682067871094;1,437392,2013,34171.258228541,79.3545761108398;1,418624,2014,2594.41191832786,75.1702270507812
1,391837,2001,157131.454027847,85.010627746582;0,414123,2002,294704.1224162,88.0363693237305;1,411226,2003,110938.247184995,83.0355072021484;0,430733,2004,110138.439516205,86.4372253417969;1,422623,2005,82454.9697653916,83.2999954223633;1,427449,2006,83197.4075319825,83.4736785888672;1,431131,2007,56759.4450201672,81.9187164306641;0,450475,2008,30836.9956701308,84.0529556274414;0,461303,2009,31277.9697579359,83.9687728881836;0,460406,2010,12152.6365345013,82.3974380493164;1,441138,2011,99919.7011857071,85.8159103393555;1,439677,2012,16195.4153823158,76.6362380981445;1,438650,2013,106545.125504415,84.9150619506836;1,420427,2014,34156.34122488,80.6283874511719
1,390023,2001,20764.4326426933,75.3945999145508;1,401340,2002,24697.7464034582,76.6355667114258;1,409187,2003,17714.5460812046,75.6007690429687;1,417449,2004,82838.7738757807,82.7370986938477;0,436225,2005,74974.8608186929,86.5634994506836;0,441335,2006,72684.304966495,86.554573059082;0,446038,2007,253648.29665295,89.5961227416992;0,451068,2008,101891.144389381,87.1336669921875;0,461716,2009,71898.632365484,86.0331726074219;0,460783,2010,18522.2409724915,83.3773803710937;0,459358,2011,30671.5108023041,84.1844329833984;0,460578,2012,98376.4598923137,88.541618347168;0,457094,2013,17245.0809999018,83.2082290649414;1,421551,2014,78466.304555666,84.3963775634766
0,400819,2001,64466.4906506,83.4806289672852;0,413577,2002,50784.4587608964,83.7997665405273;0,423192,2003,95330.3466192374,84.8400039672852;1,417169,2004,59893.5666962179,81.9287796020508;0,436065,2005,57659.3708789392,85.9181060791016;1,427675,2006,110683.193583166,84.5476913452148;0,445500,2007,50271.7131322808,85.5517196655273;1,433353,2008,6364.61617341742,76.7640075683594;0,460865,2009,17730.436939872,82.7533569335937;0,461737,2010,170442.794782004,89.6236267089844;1,441035,2011,78575.289226675,84.34326171875;1,441777,2012,76428.2544719762,83.8937683105469;1,438679,2013,109154.346963024,86.4278869628906;1,419160,2014,8562.37379623559,76.1668472290039
0,401003,2001,99495.3701685981,85.0940399169922;1,402736,2002,97658.6070244644,81.9689102172852;1,411083,2003,113455.790756797,83.5582580566406;1,417233,2004,63891.5463175278,81.0270462036133;0,436431,2005,122093.798464429,85.7753677368164;1,427966,2006,357130.957343084,86.7949905395508;1,431529,2007,92118.124110588,84.8024520874023;0,450662,2008,47970.0092451077,85.5783767700195;1,445663,2009,122262.717312557,86.7728042602539;0,461621,2010,109738.083948006,87.4508209228516;0,459391,2011,41382.0678028967,85.479362487793;1,440503,2012,31160.8683044057,79.9741516113281;1,437345,2013,31988.4703725043,79.1933822631836;1,420181,2014,23487.9659929002,79.1351089477539
0,400904,2001,77734.2023182627,85.6854019165039;1,402231,2002,54445.4663919973,80.5498199462891;1,410976,2003,90595.3369530342,82.8878021240234;0,430128,2004,39885.8981292296,83.753288269043;0,435948,2005,41737.494227156,83.8602828979492;1,427759,2006,140233.445104339,85.3354797363281;1,428674,2007,4658.14390317013,76.1814117431641;1,436095,2008,97041.1607608989,84.9350433349609;0,462048,2009,238087.25545468,88.763298034668;1,444594,2010,119111.372847715,85.826774597168;0,460006,2011,106043.908071615,87.599609375;0,460169,2012,54637.4498172223,86.292610168457;1,437496,2013,36382.9583570554,79.7201156616211;1,421433,2014,65650.6594852287,83.2267532348633
0,400868,2001,80945.0866761514,84.4379959106445;1,400131,2002,7239.88860034883,76.1361312866211;0,423249,2003,111497.431517896,87.1484298706055;0,429961,2004,19981.0852694827,82.194465637207;1,421384,2005,27862.5208257064,78.0985641479492;1,425963,2006,23015.0452936486,78.243537902832;0,446055,2007,207253.913260124,89.4432754516602;1,435786,2008,61146.1428972889,83.1718902587891;0,461177,2009,26050.951988096,82.869026184082;0,461433,2010,70062.3340799058,88.1004333496094;1,440594,2011,47814.0110412844,82.8445587158203;0,459213,2012,14050.0060634604,82.3493957519531;1,436102,2013,11222.3313195785,76.9016952514648;0,441177,2014,402148.595580263,89.9983062744141
1,390904,2001,48043.4855399454,79.8431625366211;0,413602,2002,48295.9533086793,84.6341552734375;1,409370,2003,25470.5195612819,76.4383544921875;1,417754,2004,120029.261364777,83.8839797973633;1,421857,2005,39467.3828154622,80.52880859375;0,441500,2006,109296.801583153,86.691764831543;1,429956,2007,25435.2861760236,77.714973449707;1,435595,2008,54423.250677652,82.8051834106445;1,444807,2009,51212.4805276966,81.2538070678711;0,461456,2010,74929.6878313034,87.199951171875;0,459229,2011,21891.2810670958,84.0474700927734;0,460684,2012,128193.625621828,89.322868347168;1,438295,2013,64874.114265163,83.4513626098633;1,421927,2014,178457.588881073,87.9868850708008
1,391870,2001,194254.225284952,85.3408660888672;1,402741,2002,88679.5933806283,82.8479843139648;1,411162,2003,106255.67284762,82.8005447387695;1,416955,2004,48526.0771397415,81.2052307128906;0,436243,2005,85000.596697567,86.8990936279297;1,426322,2006,33709.7241333847,78.5663528442383;0,445156,2007,19457.4111327931,84.0756988525391;1,435926,2008,79093.2081254736,83.6641845703125;1,445717,2009,132889.746263029,86.4129943847656;0,460973,2010,29489.3459259321,84.1113586425781;1,441156,2011,95576.9030308638,86.0061187744141;0,460549,2012,87602.2516650756,87.4385681152344;0,455050,2013,411.087191652093,79.4648666381836;0,440863,2014,87326.489201809,88.6278762817383
1,391771,2001,113945.15593805,83.5992813110352;0,414008,2002,103442.304526537,84.6505508422852;1,410597,2003,55856.5683167326,81.0568771362305;0,430546,2004,80037.3274499722,85.7351150512695;0,435861,2005,40609.6083923075,84.2757949829102;0,441338,2006,71128.4052289208,84.9458694458008;0,445665,2007,66720.7071019326,85.2384796142578;0,450998,2008,89346.8256229611,88.0172119140625;0,461336,2009,29172.2487075607,83.7343673706055;0,461040,2010,28476.3370568166,84.103630065918;0,459691,2011,70177.1964966631,87.7472076416016;0,458714,2012,12039.2027970808,81.9029083251953;1,438792,2013,136618.577048325,86.9108428955078;0,440352,2014,23585.3839283211,84.8394165039062
1,390266,2001,29647.178481961,77.1562576293945;1,402355,2002,53171.0676225777,80.4428787231445;1,410720,2003,67750.5180089536,82.7241134643555;0,430748,2004,154449.167720879,87.3941497802734;0,436578,2005,233846.974500529,88.112922668457;0,440709,2006,17382.069811919,82.7210998535156;1,431374,2007,73713.6268096189,83.4980392456055;0,450781,2008,49234.7613728991,85.7329864501953;0,462127,2009,2343810.62727689,90.8774261474609;0,461798,2010,180001.836899525,88.6952819824219;1,441581,2011,463147.12384073,88.3885345458984;1,441232,2012,49901.2237246198,82.5014266967773;1,438514,2013,84977.8855652647,84.9202880859375;1,420723,2014,39652.461477068,81.1342620849609
1,391135,2001,59384.8602125233,79.711051940918;1,402699,2002,77650.971303415,82.3262100219727;0,422931,2003,68623.0733153321,85.5521850585937;0,430789,2004,137622.684901878,86.9773330688477;1,421655,2005,37127.5424095092,79.5493621826172;0,440605,2006,16260.2029072226,82.3579711914062;0,445543,2007,31880.9649542315,85.0400924682617;1,435340,2008,45572.9262547587,80.837158203125;0,461505,2009,48742.6009847527,85.1890563964844;0,461258,2010,48728.1847953835,85.1891021728516;1,439146,2011,16246.7192652464,76.6662902832031;0,460232,2012,53270.7122908873,86.2871627807617;1,438737,2013,117798.282339031,86.0804443359375;1,421446,2014,71855.3915875062,83.9715423583984
1,388806,2001,3565.65740406486,75.1954193115234;1,402691,2002,82203.8370365551,82.0249252319336;1,410764,2003,70530.6938249742,81.7201690673828;1,416822,2004,47294.3613740525,80.7226943969727;0,436107,2005,53777.9806161195,85.0295944213867;0,441123,2006,45470.3901849048,85.2932205200195;0,445978,2007,110084.240651094,88.1230773925781;0,451199,2008,140617.084607498,87.6607131958008;1,442424,2009,4073.72034803974,75.5978622436523;0,460913,2010,25471.026393047,84.7783508300781;0,460052,2011,146899.994761045,88.4235382080078;0,460718,2012,153660.961963873,88.1137237548828;1,438440,2013,83122.7630504041,84.8777465820312;1,420741,2014,35235.2837736172,79.634147644043
1,391424,2001,84637.5202865619,83.4406814575195;0,413811,2002,78923.7819609016,85.7822875976562;1,410707,2003,65025.128490437,82.3292007446289;0,429793,2004,16720.4603857853,81.8206787109375;1,422904,2005,117153.084011017,84.3118896484375;1,427256,2006,59545.071155519,81.9525680541992;1,431485,2007,84984.1842030445,84.1713256835937;1,435471,2008,51847.1741569752,82.3290176391602;0,460529,2009,10715.9242545723,82.3845138549805;1,444421,2010,95046.6870326157,84.30078125;1,441536,2011,339434.298285534,88.2970581054687;1,441735,2012,71494.5412727157,82.9475555419922;0,457938,2013,93270.0513296393,88.3175888061523;0,440808,2014,77678.745215349,87.9208297729492
0,400608,2001,50094.1122545004,83.6900939941406;0,414096,2002,143306.173418767,88.2513656616211;1,410337,2003,48359.4793141141,80.4690704345703;0,430134,2004,44461.0547146511,84.1831893920898;1,421633,2005,34811.3070205242,79.599967956543;0,440372,2006,12713.9144786929,82.7276077270508;0,444991,2007,18396.6254036186,83.6003189086914;0,450979,2008,83755.3451028513,86.6222686767578;0,458014,2009,171.329999003929,74.5341644287109;1,444706,2010,133303.695571621,86.0891571044922;0,459039,2011,18049.755430513,83.3292846679687;1,441823,2012,79865.3719265387,84.4942169189453;0,458050,2013,142225.99249716,88.4834213256836;1,420919,2014,45494.2992815855,82.005744934082
