0,0.17515118935626933,2001,0.02310276710639877,0.6474561629602195;0,0.34434887783900014,2002,0.008394390693916953,0.6409843096824096;0,0.47844375755946783,2003,0.11275624393847283,0.8245001463248312;0,0.577892756349953,2004,0.05292935325993494,0.8039260697150592;0,0.648756887515119,2005,0.017547160441408517,0.7201024139569762;0,0.7227926353984679,2006,0.044814663098656365,0.807122059072277;0,0.7784840747211397,2007,0.023248585859891317,0.7077057474782458;0,0.8451552210724365,2008,0.020682944294043642,0.7653761890570518;0,0.9951619405993818,2009,0.033643799750637395,0.8404022321919998;0,0.9934820588630561,2010,0.04730305675454402,0.839580329647023;0,0.9689826636204811,2011,0.03690113512463222,0.8555975288555246;0,0.9494422792635399,2012,0.0015739434345483944,0.5887050655239908;0,0.9463647359225911,2013,0.06948352931004076,0.9212618033125836;0,0.6954038435694128,2014,0.007790876148626795,0.7166308909168544
0,0.17970702862518478,2001,0.05219894437917201,0.7544548527488963;0,0.3370380325225104,2002,0.004441850811010338,0.5658334205912593;0,0.468781077812122,2003,0.010458527265475517,0.6048122075181426;0,0.571818303991399,2004,0.01771852934716352,0.6956493869123861;0,0.6425480446176589,2005,0.006693390971495997,0.5799111445823588;0,0.7234780271468889,2006,0.05238619576015204,0.8273108583763584;0,0.7723961833086951,2007,0.00878965247892172,0.6392915059107206;0,0.8513775030237871,2008,0.041774314621313965,0.8265607758169377;0,0.9929848138691036,2009,0.02325079856278724,0.7608401193151462;0,0.9818303991399006,2010,0.00796128000411225,0.6888180980993885;0,0.9671146351296869,2011,0.02435862432101938,0.8396276502917114;0,0.9807552748286521,2012,0.13886425746643455,0.9272258825803669;0,0.9470501276710119,2013,0.14163066703503424,0.9535422019604848;0,0.7115575863459213,2014,0.02325552748904708,0.8422802912535354
0,0.15695471038838865,2001,0.0015602939925393078,0.5723525945137612;0,0.3453971240424674,2002,0.010140554520295662,0.6388622640344322;0,0.46462841015992473,2003,0.006947018523047954,0.5739148470032939;0,0.5736191372127403,2004,0.027172902026744307,0.7292373120262895;0,0.650799623706491,2005,0.02416025700736987,0.7690406863574253;0,0.7140438113156834,2006,0.009694437611590678,0.7023598570580959;0,0.7718989383147427,2007,0.01006150647536705,0.6819623099455234;0,0.836540787528558,2008,0.00565374931500792,0.6271270797591166;0,0.9992070958204542,2009,0.16026194647239173,0.9361594162041995;0,0.9940464991264615,2010,0.048574062577114746,0.8824585390606774;0,0.9660798279801102,2011,0.020457587787978116,0.7650758204258724;0,0.9790753930923263,2012,0.04564089330691845,0.8592905527856767;0,0.9430318505577208,2013,0.03734389272438678,0.9100682893956142;0,0.7027012498320119,2014,0.009257875984141696,0.7525173911759446
0,0.17258433006316357,2001,0.015674193934359145,0.6824586733036417;0,0.3506786722214756,2002,0.03234520069382581,0.7671153066512013;0,0.4704072033328854,2003,0.013455081834612624,0.6671465852617358;0,0.5783765622900148,2004,0.05460560626367128,0.8790571579690679;0,0.6551941943287193,2005,0.05866769434653349,0.8409969285209931;0,0.7246069076736997,2006,0.05986146957613885,0.8462280412072216;0,0.7782824889127805,2007,0.025535023938042547,0.7828912041325368;0,0.8482596425211665,2008,0.028210140548243345,0.8029716022434704;0,0.9989383147426422,2009,0.0976888172863271,0.898246182801332;0,0.9859024324687542,2010,0.015982111479504194,0.7332414440247133;0,0.932038704475205,2011,0.0001219902604439518,0.5009658781234988;0,0.9683107109259508,2012,0.009958299523994215,0.7387752745939853;0,0.9409219190968956,2013,0.024985701713862548,0.8299332946713607;0,0.6997446579760784,2014,0.004825453652556783,0.6087545877532832
0,0.17611880123639295,2001,0.027564690692708383,0.7097398639850285;0,0.3431528020427362,2002,0.007492667350860635,0.5884728251968688;0,0.45410563096358014,2003,0.002407684693711334,0.6014010938116687;0,0.5717914258836178,2004,0.0222054186702588,0.7052870248805914;0,0.6558258298615778,2005,0.07464012627329797,0.8287167178132354;0,0.7215428033866416,2006,0.032431166468548156,0.7568561237612762;0,0.7811181292836984,2007,0.034676982080494134,0.7845061469853077;0,0.8374546431931192,2008,0.006125999285019301,0.6173474798568467;0,0.9991802177126731,2009,0.07711556917966858,0.9107579626213915;0,0.9856336513909421,2010,0.013312981977896253,0.7410788838503061;0,0.9611611342561484,2011,0.00932302703424037,0.6862107641377976;0,0.9772342427093132,2012,0.030600996399110587,0.8101582993027447;0,0.938314742642118,2013,0.020902505726326133,0.8038398186109077;0,0.7161940599381803,2014,0.040365313497886614,0.8648938540886414
0,0.17607848407472115,2001,0.026409845806114236,0.6658682566403318;0,0.34989920709582045,2002,0.02397711001422589,0.711438708690084;0,0.4771670474398602,2003,0.04933044668815162,0.7560177764532491;0,0.5749092863862384,2004,0.02896715230683844,0.7074490078102555;0,0.6481790081978229,2005,0.017078591623075103,0.682568752533837;0,0.71907001747077,2006,0.024941033169905622,0.7595285655602374;0,0.7657976078484074,2007,0.004627579308041477,0.6243918793746441;0,0.8537158984007526,2008,0.07591965103141916,0.8872338968852989;0,0.9894369036419836,2009,0.019425965169607467,0.8073073143621191;0,0.9831877435828518,2010,0.008371208872731978,0.6803963657744878;0,0.9587555436097299,2011,0.006550154953948687,0.6683624909050409;0,0.9640774089504099,2012,0.0061101419666337005,0.6342795448626583;0,0.92306141647628,2013,0.003349235023149575,0.615629169922062;0,0.7092191909689558,2014,0.017436684193658316,0.7945213432887954
0,0.17606504502083054,2001,0.025282640612567815,0.70708923666766;0,0.35097433140706896,2002,0.029794030422221583,0.7207397324269267;0,0.47145544953635266,2003,0.021489216916687214,0.7122045647977354;0,0.571065716973525,2004,0.020665822547240763,0.7715751935112328;0,0.6490794248084935,2005,0.018991467745679735,0.7438691238498759;0,0.7239215159252789,2006,0.0470192663388091,0.7876410557940625;0,0.7750839940868163,2007,0.01708804399097559,0.7724575053898576;0,0.8520494557183175,2008,0.044738240477171815,0.8203178067921597;0,0.9709447654885096,2009,0.0019494793604349586,0.5946208173248626;0,0.9836849885768042,2010,0.010400490082976322,0.7229533988975974;0,0.9596828383281817,2011,0.007750246708137984,0.6581174035262939;0,0.9806074452358554,2012,0.05257264172085204,0.9228609726171239;0,0.9301034807149576,2013,0.0062740455315093155,0.6482089303789151;0,0.7100120951485015,2014,0.021007211621884774,0.7872816202588748
0,0.17692514446982932,2001,0.032510086247944915,0.6890087231077813;0,0.3503964520897729,2002,0.031050148876466118,0.705732040305111;0,0.46458809299825293,2003,0.006472364997871062,0.6005093849255912;0,0.5694530305066523,2004,0.010700979215577475,0.6475987961091035;0,0.6503158177664292,2005,0.022021741636815008,0.73400528648791;0,0.7114366348609058,2006,0.007526841051837405,0.6662639377757031;0,0.7745195538234109,2007,0.013462732491000273,0.7036029469015392;0,0.8469157371321059,2008,0.02340685603689263,0.8116151710658087;0,0.9957129418088967,2009,0.04014697360077564,0.8558348032937856;0,0.9938717914258837,2010,0.054759379602749854,0.9276735828641565;0,0.9659991936567666,2011,0.02208195609913767,0.8343962019980744;0,0.9715629619674775,2012,0.018615737729625974,0.7705878365135511;0,0.9293912108587555,2013,0.005504091838160902,0.6506427553099802;0,0.7063163553285848,2014,0.010370688511328953,0.7488559143422504
0,0.1810912511759172,2001,0.08228665774918863,0.7914267073691352;0,0.34594812525198226,2002,0.013179792481651525,0.6734996335167084;0,0.4378578148098374,2003,0.00016074672116988306,0.4939402726206106;0,0.569977153608386,2004,0.009857920703918381,0.6675533414416119;0,0.6478430318505577,2005,0.01802371191877417,0.6918342018853112;0,0.7237333691708103,2006,0.04951087847504887,0.7999373756574581;0,0.7745329928773015,2007,0.017569333653410322,0.7513592100070081;0,0.8503023787125387,2008,0.03909031376697334,0.8587673408348323;0,0.9853514312592393,2009,0.00979019415623047,0.640754082999743;0,0.9887918290552346,2010,0.025550739093133466,0.8196314896404732;0,0.970044348877839,2011,0.039529181787202064,0.8770129732400079;0,0.9771670474398603,2012,0.029218746789391587,0.8221673392239166;0,0.9444026340545626,2013,0.04430288918489736,0.9052724595190359;0,0.7026071764547775,2014,0.005595731729475552,0.6908485229246732
0,0.1766026071764548,2001,0.035251963915764045,0.766305821580365;0,0.34753393361107376,2002,0.020792769058652356,0.6799067145645559;0,0.46628141378846927,2003,0.008742087719065896,0.6599857299729651;0,0.5777852439188281,2004,0.046255571739425606,0.8182810054261014;0,0.6333019755409219,2005,0.002968288918529746,0.6284010454842025;0,0.716274694261524,2006,0.011822606009030458,0.698087239132362;0,0.7837118666845854,2007,0.06350246642987821,0.8960909120198494;0,0.8497379384491331,2008,0.035840622332108836,0.819337497550068;0,0.9591049590108857,2009,0.0005125856094939811,0.5094567455746801;0,0.9739954307216772,2010,0.0033845831137647663,0.6257094740629192;0,0.9558123908076871,2011,0.006954680868377693,0.6814471525725002;0,0.9765488509608924,2012,0.03203479980860769,0.8182216029146853;0,0.9125923934954979,2013,0.0007203484401191075,0.557182132798512;0,0.7117994893159522,2014,0.02046925129858961,0.8284015824560577
